analysis_model_id,analysis_model_label,text_id,passage_id,condition,author_id,author_name,work_id,work_title,split,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_at_space_,char3_er_space_,char3__space_ha,char3__space_i_space_,char3_as_space_,char3__space_a_space_,char3_her,char3_comma_space_a,char3__space_be,char3__space_wa,char3_d_space_t,char3_in_space_,char3_is_space_,char3_re_space_,char3_hat,char3_e_space_t,char3__space_co,char3__space_wh,char3_tha,char3__space_it,char3__space_hi,char3_you,char3_e_space_a,char3_e_space_w,char3_was,char3__space_yo,char3__space_no,char3_en_space_,char3_n_space_t,char3_on_space_,char3_e_space_s,char3__space_wi,char3_t_space_t,char3_ere,char3_ut_space_,char3_ecomma_space_,char3_it_space_,char3_his,char3_ver,char3_for,char3__space_sh,char3__space_fo,char3_or_space_,char3_ly_space_,char3_ent,char3_me_space_,char3__space_on,char3_e_space_o,char3__space_re,char3__space_we,char3__space_so,char3_ll_space_,char3__space_me,char3_t_space_i,char3_d_space_a,char3_thi,char3_ad_space_,char3_ld_space_,char3_s_space_a,char3_th_space_,char3_s_space_t,char3_all,char3__space_ma,char3_ion,char3_ve_space_,char3_e_space_h,char3_ith,char3__space_sa,char3_e_space_i,char3_an_space_,char3_ter,char3_st_space_,char3_ou_space_,char3_e_space_m,char3_f_space_t,char3_scomma_space_,char3_wit,char3_d_space_h,char3_not,char3__space_do,char3_had,char3__space_as,char3_oul,char3_ght,char3_t_space_a,char3__space_al,char3_es_space_,char3_ot_space_,char3_s_space_o,char3_uld,char3_le_space_,char3_t_space_w,char3__space_wo,char3_d_space_i,char3__space_mo,char3_e_space_c,char3_ch_space_,char3__space_my,char3_eve,char3_she,char3__space_se,char3_t_space_h,char3_hin,char3__space_bu,char3_t_space_o
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|DICKENS_GREAT_EXPECTATIONS_019|simplify,DICKENS_GREAT_EXPECTATIONS_019,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,test,pass,,527,26,1,20.269231,16.0,14.7949,0.423077,0.115385,212.523719,79.696395,5.6926,0.0,3.795066,0.0,0.0,0.0,72.106262,0.0,0.521822,11.979188,0.360531,4.00759,0.068311,0.461101,24.667932,0.0,1.897533,0.0,51.233397,36.053131,24.667932,22.770398,28.462998,7.590133,18.975332,13.282732,5.6926,9.487666,28.462998,7.590133,3.795066,7.590133,5.6926,7.590133,3.795066,1.897533,3.795066,3.795066,5.6926,18.975332,1.897533,15.180266,5.6926,1.897533,3.795066,0.0,5.6926,5.6926,5.6926,5.6926,3.795066,1.897533,1.897533,0.0,3.795066,7.590133,5.6926,0.0,3.795066,0.0,11.385199,0.0,1.897533,0.0,0.0,1.897533,0.0,1.897533,3.795066,1.897533,1.897533,0.0,1.897533,1.897533,3.795066,21.945867,13.533285,12.801756,8.046818,10.607169,8.046818,6.949525,5.852231,4.754938,6.949525,4.754938,4.754938,4.754938,5.120702,1.828822,4.023409,3.657644,2.194587,4.023409,3.29188,5.486467,4.023409,3.657644,1.828822,4.754938,4.754938,1.463058,3.29188,2.926116,4.754938,4.754938,1.828822,1.463058,5.486467,3.29188,2.194587,4.754938,4.389173,2.926116,2.926116,4.023409,1.097293,2.926116,2.560351,3.29188,2.560351,1.463058,4.389173,3.29188,1.463058,2.560351,2.194587,2.194587,2.560351,2.194587,3.29188,2.194587,1.828822,2.926116,2.560351,2.194587,3.29188,1.463058,1.828822,5.120702,1.463058,2.194587,1.828822,0.731529,1.828822,4.389173,1.463058,1.463058,1.828822,1.097293,1.463058,1.463058,2.926116,0.365764,0.731529,1.463058,0.731529,2.560351,0.365764,2.194587,1.828822,1.097293,1.828822,2.194587,1.828822,1.097293,0.731529,0.731529,0.731529,1.097293,1.097293,1.463058,0.731529,2.560351,2.926116,0.731529,0.365764,1.828822,0.0,0.731529,2.560351,1.463058,1.463058,1.463058,1.463058,1.828822,1.463058,1.097293,1.828822,1.828822,1.463058,1.463058,2.926116,1.097293,1.828822
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|DICKENS_GREAT_EXPECTATIONS_020|paraphrase,DICKENS_GREAT_EXPECTATIONS_020,paraphrase,dickens,Charles Dickens,great_expectations,Great Expectations,test,pass,,474,26,1,18.230769,14.5,18.560313,0.346154,0.076923,168.776371,63.291139,12.658228,0.0,6.329114,6.329114,0.0,2.109705,27.42616,0.0,0.516878,11.253223,0.388186,4.301688,0.107595,0.443038,2.109705,0.0,14.767932,2.109705,105.485232,50.632911,16.877637,12.658228,18.987342,18.987342,12.658228,14.767932,10.548523,12.658228,31.64557,6.329114,8.438819,12.658228,0.0,4.219409,0.0,0.0,10.548523,0.0,14.767932,2.109705,6.329114,10.548523,0.0,2.109705,2.109705,4.219409,6.329114,0.0,16.877637,6.329114,6.329114,2.109705,8.438819,0.0,0.0,0.0,4.219409,2.109705,0.0,2.109705,2.109705,2.109705,2.109705,0.0,6.329114,0.0,0.0,0.0,2.109705,0.0,2.109705,0.0,0.0,4.219409,8.438819,23.975251,22.041763,20.108275,9.66744,11.600928,9.280742,11.600928,3.480278,3.093581,9.66744,3.093581,2.320186,2.706883,6.187162,4.253674,3.866976,2.706883,3.093581,5.800464,4.640371,3.480278,0.773395,2.706883,4.640371,3.093581,4.640371,4.253674,1.933488,3.093581,2.706883,3.093581,1.54679,1.933488,2.320186,3.866976,0.0,0.386698,0.773395,4.253674,2.320186,0.386698,0.773395,3.866976,5.800464,3.480278,5.413766,5.413766,2.706883,3.866976,0.0,1.54679,2.320186,0.0,1.933488,1.54679,1.54679,3.480278,2.320186,1.54679,1.54679,2.320186,2.706883,2.706883,3.093581,2.706883,1.933488,1.54679,1.54679,0.386698,4.640371,0.773395,3.866976,0.386698,2.320186,1.54679,0.773395,2.706883,1.160093,0.773395,0.386698,1.160093,1.933488,1.160093,0.773395,1.160093,1.933488,1.54679,0.386698,1.54679,0.773395,1.54679,1.933488,1.160093,0.386698,1.933488,2.706883,2.706883,0.0,4.253674,0.773395,1.160093,2.320186,0.386698,1.54679,0.0,1.160093,0.773395,0.386698,2.706883,1.160093,2.706883,1.933488,3.093581,1.933488,0.386698,1.160093,0.0,1.160093,0.386698,1.160093
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|DICKENS_GREAT_EXPECTATIONS_020|modernize,DICKENS_GREAT_EXPECTATIONS_020,modernize,dickens,Charles Dickens,great_expectations,Great Expectations,test,pass,,513,30,11,17.1,14.5,14.392938,0.4,0.033333,167.641326,58.479532,5.847953,0.0,5.847953,5.847953,0.0,35.087719,11.695906,0.0,0.473684,10.728712,0.341131,4.136452,0.074074,0.45809,11.695906,0.0,11.695906,35.087719,107.212476,44.834308,13.645224,17.54386,15.594542,19.493177,11.695906,17.54386,3.898635,25.341131,31.189084,3.898635,9.746589,11.695906,0.0,5.847953,0.0,0.0,5.847953,0.0,13.645224,1.949318,7.797271,15.594542,0.0,1.949318,1.949318,3.898635,7.797271,0.0,15.594542,5.847953,0.0,3.898635,9.746589,3.898635,0.0,0.0,1.949318,1.949318,0.0,1.949318,1.949318,1.949318,3.898635,0.0,11.695906,0.0,0.0,0.0,1.949318,0.0,1.949318,0.0,1.949318,3.898635,7.797271,26.208933,23.624954,21.410114,8.859358,11.074197,9.228498,8.490218,5.167959,2.583979,9.597638,2.583979,3.691399,2.953119,6.275378,4.798819,4.429679,2.583979,4.060539,5.906238,7.382798,2.953119,0.36914,3.322259,4.060539,5.537099,5.906238,4.060539,0.73828,2.953119,2.953119,2.953119,2.583979,2.953119,2.583979,4.060539,0.0,0.36914,0.73828,5.906238,4.798819,0.36914,0.36914,4.429679,7.013658,3.691399,3.691399,5.537099,2.214839,2.953119,0.73828,1.47656,3.322259,0.0,3.322259,1.10742,1.10742,2.583979,2.214839,1.47656,1.47656,2.583979,2.953119,1.10742,3.322259,2.953119,2.583979,0.73828,1.47656,0.36914,2.214839,1.47656,3.322259,1.10742,2.583979,1.8457,1.47656,0.73828,1.47656,0.73828,0.36914,1.10742,1.8457,1.8457,1.8457,0.73828,1.10742,2.214839,0.36914,1.47656,1.10742,1.10742,1.8457,1.47656,0.0,2.953119,2.583979,2.214839,0.73828,4.060539,1.10742,0.0,1.8457,0.36914,2.953119,0.73828,1.10742,1.8457,0.36914,1.8457,0.73828,2.953119,1.47656,2.953119,2.214839,0.36914,1.10742,1.47656,1.8457,0.36914,1.10742
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|DICKENS_GREAT_EXPECTATIONS_020|simplify,DICKENS_GREAT_EXPECTATIONS_020,simplify,dickens,Charles Dickens,great_expectations,Great Expectations,test,pass,,473,34,11,13.911765,13.5,11.474698,0.411765,0.029412,179.704017,54.968288,0.0,0.0,6.342495,6.342495,0.0,25.369979,19.027484,0.0,0.458774,9.977671,0.310782,4.023256,0.054968,0.465116,19.027484,0.0,14.799154,25.369979,112.05074,44.397463,8.45666,14.799154,19.027484,19.027484,12.684989,12.684989,4.22833,25.369979,38.054968,4.22833,10.570825,10.570825,0.0,6.342495,0.0,2.114165,4.22833,0.0,16.913319,2.114165,6.342495,14.799154,0.0,2.114165,0.0,2.114165,10.570825,0.0,16.913319,2.114165,0.0,4.22833,8.45666,2.114165,0.0,0.0,2.114165,0.0,0.0,2.114165,2.114165,0.0,4.22833,0.0,14.799154,0.0,0.0,0.0,2.114165,2.114165,0.0,0.0,0.0,2.114165,6.342495,27.380466,24.111157,22.885166,8.990601,11.442583,8.990601,7.76461,5.721291,1.634655,8.990601,1.634655,3.677973,2.860646,5.721291,4.4953,4.086637,1.634655,4.4953,7.355946,7.355946,3.677973,0.408664,3.269309,2.860646,6.129955,5.312628,4.4953,0.817327,2.860646,2.860646,2.860646,2.860646,3.677973,2.860646,2.860646,0.408664,0.408664,0.408664,5.721291,4.903964,0.408664,0.408664,5.721291,8.173273,3.677973,5.312628,6.129955,2.451982,2.451982,1.225991,1.634655,2.860646,0.0,3.677973,1.634655,2.043318,2.860646,1.634655,1.634655,2.043318,2.451982,3.269309,1.225991,2.860646,2.860646,2.860646,0.0,0.408664,0.817327,4.903964,1.634655,4.903964,0.408664,2.043318,2.043318,0.408664,0.817327,0.408664,0.408664,0.0,1.225991,2.043318,3.269309,1.225991,0.817327,0.408664,2.043318,0.408664,0.817327,1.225991,1.225991,2.043318,1.225991,0.408664,3.677973,3.677973,2.043318,0.0,4.4953,1.225991,0.0,1.634655,0.817327,2.860646,0.0,2.043318,2.451982,0.408664,1.225991,1.225991,3.269309,1.634655,3.269309,2.451982,0.0,0.817327,0.817327,1.634655,0.408664,1.225991
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_001|paraphrase,POE_WORKS_VOLUME_1_001,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,warning,json_repaired_loose_rewritten_text,560,30,1,18.666667,17.0,12.025898,0.4,0.066667,144.642857,66.071429,7.142857,1.785714,1.785714,0.0,0.0,8.928571,5.357143,0.0,0.557143,13.184406,0.457143,4.639286,0.175,0.453571,3.571429,1.785714,28.571429,8.928571,66.071429,26.785714,37.5,30.357143,21.428571,19.642857,10.714286,14.285714,19.642857,1.785714,0.0,8.928571,7.142857,5.357143,26.785714,23.214286,3.571429,1.785714,5.357143,0.0,0.0,0.0,3.571429,3.571429,0.0,5.357143,1.785714,3.571429,10.714286,3.571429,0.0,0.0,10.714286,5.357143,0.0,1.785714,8.928571,0.0,3.571429,1.785714,1.785714,7.142857,10.714286,1.785714,0.0,0.0,3.571429,1.785714,0.0,0.0,8.928571,0.0,3.571429,0.0,0.0,1.785714,0.0,18.575851,15.479876,15.789474,6.811146,6.501548,5.572755,2.47678,5.882353,6.811146,5.572755,6.501548,6.19195,4.024768,4.643963,5.882353,3.405573,0.928793,1.547988,0.0,2.47678,3.71517,0.928793,2.47678,1.547988,0.619195,2.786378,4.95356,8.978328,2.47678,2.47678,1.857585,3.405573,1.857585,2.167183,2.786378,6.501548,0.0,3.095975,0.619195,0.619195,0.0,0.928793,1.857585,2.786378,3.095975,3.405573,1.547988,1.857585,0.928793,0.0,0.619195,2.167183,5.572755,1.547988,2.47678,1.23839,2.47678,2.47678,3.095975,2.47678,0.619195,1.857585,4.334365,2.167183,1.857585,1.857585,2.167183,1.23839,0.619195,1.23839,1.857585,0.0,0.0,4.024768,2.167183,4.334365,3.71517,1.23839,4.024768,1.23839,2.167183,1.857585,0.619195,1.857585,1.547988,2.47678,1.23839,0.0,2.47678,1.857585,2.786378,1.857585,0.619195,0.619195,0.309598,0.619195,1.23839,0.0,0.309598,0.928793,2.47678,5.572755,0.309598,3.095975,0.0,1.547988,0.309598,1.23839,1.857585,0.928793,2.167183,1.547988,1.547988,2.47678,0.0,1.547988,0.0,1.857585,0.309598,0.619195
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_001|modernize,POE_WORKS_VOLUME_1_001,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,521,30,5,17.366667,15.0,11.181781,0.4,0.0,157.389635,63.339731,7.677543,1.919386,1.919386,0.0,0.0,9.596929,15.355086,0.0,0.554702,12.66132,0.452975,4.619962,0.153551,0.443378,13.435701,1.919386,23.03263,9.596929,59.50096,26.871401,36.46833,40.307102,19.193858,21.113244,13.435701,13.435701,19.193858,3.838772,0.0,7.677543,9.596929,5.758157,26.871401,28.790787,1.919386,1.919386,5.758157,1.919386,0.0,0.0,0.0,5.758157,0.0,5.758157,1.919386,5.758157,9.596929,5.758157,0.0,0.0,9.596929,5.758157,0.0,0.0,9.596929,0.0,1.919386,0.0,1.919386,9.596929,5.758157,1.919386,0.0,0.0,3.838772,1.919386,0.0,0.0,9.596929,0.0,1.919386,0.0,0.0,1.919386,0.0,18.345564,14.00934,15.343562,7.338225,5.670447,6.004003,2.33489,7.671781,6.337558,5.003336,6.337558,7.00467,5.003336,3.669113,4.336224,3.002001,2.001334,1.000667,0.0,1.667779,3.335557,1.334223,2.001334,2.001334,1.334223,1.667779,4.002668,8.672448,1.000667,3.002001,3.002001,4.002668,2.33489,2.33489,2.668446,7.00467,0.0,3.335557,2.001334,0.667111,0.0,0.333556,2.33489,3.669113,3.669113,2.33489,1.334223,1.667779,1.000667,0.667111,1.000667,2.668446,5.670447,2.668446,1.334223,1.334223,1.334223,2.33489,2.668446,2.33489,0.667111,2.33489,4.002668,1.667779,2.001334,2.001334,2.001334,0.667111,0.333556,1.000667,1.334223,0.0,0.333556,3.669113,2.33489,4.66978,2.668446,0.333556,3.669113,1.667779,1.334223,1.667779,0.333556,1.334223,2.001334,2.668446,0.667111,0.0,1.334223,2.001334,2.668446,1.667779,0.667111,0.333556,0.667111,0.667111,1.334223,0.0,0.667111,1.334223,3.002001,7.671781,0.333556,5.003336,0.0,2.33489,0.667111,1.667779,1.000667,0.667111,1.000667,1.334223,1.667779,3.669113,0.0,2.001334,0.0,1.334223,0.667111,0.667111
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_001|simplify,POE_WORKS_VOLUME_1_001,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,warning,json_repaired_loose_rewritten_text,520,31,6,16.774194,13,10.363427,0.322581,0.0,153.846154,61.538462,7.692308,3.846154,0.0,0.0,0.0,21.153846,13.461538,0.0,0.513462,11.708725,0.359615,4.373077,0.103846,0.434615,11.538462,3.846154,15.384615,21.153846,50.0,26.923077,32.692308,32.692308,21.153846,13.461538,9.615385,9.615385,23.076923,3.846154,0.0,5.769231,9.615385,5.769231,30.769231,28.846154,3.846154,1.923077,3.846154,3.846154,0.0,0.0,1.923077,3.846154,0.0,3.846154,1.923077,3.846154,5.769231,5.769231,0.0,0.0,9.615385,3.846154,1.923077,7.692308,11.538462,0.0,1.923077,0.0,0.0,5.769231,17.307692,11.538462,1.923077,0.0,5.769231,1.923077,0.0,0.0,5.769231,1.923077,3.846154,0.0,0.0,1.923077,0.0,17.102967,14.310646,14.310646,7.678883,6.980803,6.980803,1.396161,6.980803,6.631763,4.886562,5.933682,5.933682,5.584642,4.188482,2.792321,4.537522,2.443281,1.745201,0.0,2.792321,3.839442,2.094241,2.094241,3.490401,1.745201,1.396161,3.141361,10.122164,3.490401,3.839442,4.886562,3.490401,4.537522,1.745201,1.745201,8.376963,0.0,5.235602,3.141361,0.69808,0.0,0.69808,3.490401,1.745201,2.094241,3.490401,1.745201,1.04712,1.745201,1.396161,2.094241,1.745201,6.631763,1.745201,1.04712,2.443281,1.04712,1.745201,2.443281,2.094241,1.745201,1.745201,4.886562,2.094241,4.188482,2.094241,2.094241,1.396161,1.396161,1.04712,2.094241,0.0,1.396161,4.537522,2.443281,4.886562,2.792321,3.490401,2.443281,1.396161,2.094241,1.745201,0.69808,0.0,2.094241,2.094241,0.69808,0.0,2.792321,1.745201,2.792321,1.745201,1.04712,0.69808,1.04712,0.34904,1.04712,1.04712,0.34904,1.396161,2.443281,5.235602,0.34904,2.094241,1.04712,1.04712,1.04712,1.396161,0.69808,0.34904,1.04712,1.04712,1.745201,3.141361,0.0,1.745201,1.04712,2.443281,0.69808,1.04712
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_002|paraphrase,POE_WORKS_VOLUME_1_002,paraphrase,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,533,24,6,22.208333,18.0,17.318052,0.25,0.166667,131.332083,56.285178,5.628518,1.876173,5.628518,0.0,1.876173,0.0,15.009381,0.0,0.562852,12.994442,0.446529,4.574109,0.146341,0.444653,7.50469,0.0,41.275797,0.0,43.15197,45.028143,30.018762,45.028143,30.018762,15.009381,15.009381,16.885553,13.133208,16.885553,15.009381,7.50469,7.50469,1.876173,5.628518,7.50469,3.752345,3.752345,5.628518,5.628518,1.876173,0.0,3.752345,5.628518,16.885553,0.0,11.257036,1.876173,1.876173,7.50469,7.50469,1.876173,0.0,3.752345,1.876173,0.0,5.628518,7.50469,3.752345,1.876173,1.876173,1.876173,15.009381,5.628518,3.752345,1.876173,1.876173,1.876173,1.876173,5.628518,0.0,0.0,0.0,1.876173,0.0,0.0,1.876173,15.511551,10.891089,10.231023,9.240924,9.240924,7.920792,5.610561,8.910891,5.280528,3.630363,5.610561,7.920792,5.610561,3.630363,3.960396,4.620462,5.940594,3.960396,2.640264,3.630363,4.620462,5.940594,2.310231,2.640264,3.630363,4.950495,2.970297,4.290429,2.970297,3.630363,3.960396,1.980198,1.980198,2.970297,2.970297,1.980198,0.660066,2.310231,3.960396,2.970297,0.660066,0.990099,2.310231,1.980198,3.30033,1.320132,2.310231,1.650165,1.980198,0.990099,2.310231,3.30033,2.310231,2.640264,2.640264,1.980198,1.650165,1.650165,4.620462,3.630363,0.330033,2.310231,3.630363,4.290429,3.630363,2.310231,0.660066,0.990099,2.640264,2.310231,1.320132,0.660066,0.330033,1.980198,1.650165,1.980198,0.330033,1.980198,2.310231,4.950495,1.980198,1.320132,0.330033,0.990099,1.980198,2.310231,3.960396,0.0,1.320132,1.320132,0.990099,1.650165,1.320132,0.990099,0.0,0.330033,0.660066,0.330033,0.990099,1.320132,0.660066,0.330033,0.660066,1.650165,0.330033,0.660066,2.640264,0.660066,0.660066,1.980198,1.320132,0.660066,0.990099,2.640264,1.650165,2.310231,1.320132,0.660066,0.990099,0.330033
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_002|modernize,POE_WORKS_VOLUME_1_002,modernize,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,pass,,531,25,6,21.24,19,16.480971,0.28,0.12,167.608286,56.497175,5.649718,1.883239,5.649718,0.0,1.883239,0.0,48.964218,0.0,0.564972,13.018891,0.442561,4.491525,0.137476,0.453861,39.548023,0.0,32.015066,0.0,43.314501,43.314501,28.248588,39.548023,30.131827,16.949153,18.832392,11.299435,1.883239,18.832392,7.532957,9.416196,7.532957,1.883239,5.649718,11.299435,9.416196,1.883239,5.649718,7.532957,1.883239,0.0,5.649718,3.766478,15.065913,0.0,1.883239,1.883239,1.883239,1.883239,9.416196,1.883239,3.766478,5.649718,0.0,0.0,7.532957,7.532957,1.883239,1.883239,1.883239,1.883239,9.416196,5.649718,5.649718,1.883239,5.649718,1.883239,0.0,5.649718,0.0,0.0,0.0,1.883239,1.883239,0.0,1.883239,15.115888,10.413168,11.084985,9.069533,8.061807,7.725899,6.046355,7.725899,5.038629,5.374538,5.038629,7.054081,6.046355,4.702721,3.694995,5.374538,4.702721,2.687269,1.343635,4.366812,4.702721,5.038629,2.35136,3.359086,4.366812,3.023178,3.359086,1.679543,2.35136,5.710447,4.030904,2.35136,2.687269,5.038629,3.023178,2.35136,0.671817,2.35136,5.710447,3.694995,0.671817,1.007726,4.030904,1.343635,2.687269,2.015452,1.679543,1.679543,1.343635,1.343635,2.015452,2.015452,1.343635,2.35136,2.015452,2.015452,1.679543,2.015452,3.694995,3.694995,0.671817,2.015452,3.023178,3.359086,4.366812,2.35136,1.343635,2.015452,1.343635,2.015452,0.335909,0.671817,1.007726,2.015452,1.679543,1.343635,2.015452,1.679543,2.687269,5.710447,1.007726,1.343635,0.0,1.343635,2.687269,1.679543,3.359086,0.0,2.015452,2.015452,0.671817,1.343635,1.007726,0.671817,0.0,0.335909,0.335909,0.671817,1.007726,2.015452,2.015452,0.335909,0.335909,1.679543,0.671817,0.671817,2.35136,2.015452,1.007726,2.687269,1.343635,0.335909,1.343635,2.015452,1.343635,2.015452,2.015452,0.671817,1.343635,0.335909
groq_qwen_32b_free,Groq Qwen 32B,groq_qwen_32b_free|run_1|POE_WORKS_VOLUME_1_002|simplify,POE_WORKS_VOLUME_1_002,simplify,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,train,warning,length_soft_warning,463,27,1,17.148148,14,13.659087,0.407407,0.074074,164.146868,47.516199,4.319654,2.159827,6.479482,0.0,0.0,0.0,38.87689,0.0,0.576674,12.408542,0.440605,4.403888,0.11879,0.431965,28.077754,0.0,30.237581,0.0,28.077754,45.356371,17.278618,43.196544,30.237581,10.799136,21.598272,8.639309,8.639309,21.598272,19.438445,10.799136,10.799136,2.159827,4.319654,10.799136,8.639309,2.159827,4.319654,6.479482,2.159827,2.159827,10.799136,4.319654,17.278618,0.0,4.319654,2.159827,2.159827,6.479482,8.639309,2.159827,2.159827,0.0,2.159827,0.0,8.639309,4.319654,4.319654,0.0,2.159827,2.159827,12.958963,6.479482,4.319654,2.159827,6.479482,4.319654,4.319654,4.319654,0.0,2.159827,0.0,2.159827,0.0,0.0,0.0,14.084507,8.215962,7.824726,9.389671,8.607199,8.215962,5.477308,8.607199,3.12989,3.521127,3.521127,7.824726,7.042254,3.12989,2.738654,7.43349,5.868545,3.12989,3.521127,4.303599,4.694836,5.477308,1.564945,3.12989,5.477308,2.738654,2.738654,3.521127,3.521127,5.868545,4.303599,1.564945,3.12989,5.477308,2.347418,2.738654,1.173709,3.521127,5.477308,4.303599,1.173709,0.391236,3.12989,1.564945,2.347418,1.564945,3.12989,1.956182,1.564945,1.173709,0.782473,1.956182,1.956182,1.956182,2.738654,2.347418,2.347418,2.347418,3.12989,3.12989,1.173709,2.347418,2.347418,2.738654,5.086072,2.738654,1.564945,1.956182,1.956182,1.956182,1.564945,0.782473,0.391236,3.521127,2.347418,1.956182,1.173709,2.347418,2.738654,5.086072,0.782473,1.956182,0.391236,1.956182,2.347418,1.956182,3.521127,0.0,1.956182,1.173709,1.956182,1.956182,1.956182,0.782473,0.391236,0.391236,0.391236,0.391236,0.391236,1.956182,1.564945,0.782473,0.391236,1.564945,0.391236,1.564945,2.347418,1.173709,0.782473,2.347418,1.173709,0.391236,1.173709,1.564945,0.782473,1.564945,1.173709,1.173709,1.173709,0.391236
